sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,Paper ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Spirorbis,Tautogolabrus adspersus,Intertidal,Subtidal,138,NA,Spirorbis,preyed upon by,Tautogolabrus adspersus,Mattapoisett Harbour Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Acrosiphonia,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Acrosiphonia,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2645300,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Agarum clathratum,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Agarum clathratum,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2661536,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Costariaceae | Agarum | Agarum clathratum,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Agarum clathratum,Both,Subtidal,NA,10.3354/meps07746,Strongylocentrotus droebachiensis,preys on,Agarum clathratum,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Alaria esculenta,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Alaria esculenta,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,WD:Q967622,| Alaria esculenta,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Alaria esculenta,Both,Subtidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Alaria esculenta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Asterias forbesi,Both,Subtidal,136,NA,Strongylocentrotus droebachiensis,preyed upon by,Asterias forbesi,Maine,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Asterias rubens,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eaten by,Asterias rubens,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:48661,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Asterias rubens,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,preyed upon by,Asterias rubens,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:48661,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Cancer borealis,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eaten by,Cancer borealis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Cancer irroratus,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eaten by,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26784,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Cancer irroratus,Both,Subtidal,203,10.1016/0077-7579(82)90047-3,Strongylocentrotus droebachiensis,preyed upon by,Cancer irroratus,St Margaret's Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Chondrus crispus,Both,Both,54,10.1007/BF00396982,Strongylocentrotus droebachiensis,preys on,Chondrus crispus,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Chordaria flagelliformis,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Chordaria flagelliformis,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113609,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Clathromorphum circumscriptum,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Clathromorphum circumscriptum,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,eats,Corallina officinalis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,Both,Both,54,10.1007/BF00396982,Strongylocentrotus droebachiensis,preys on,Corallina officinalis,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia aculeata,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Desmarestia aculeata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:118219,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Desmarestia viridis,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:5423348,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,Both,Subtidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Desmarestia viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Diplosoma listerianum,Both,Subtidal,167,NA,Strongylocentrotus droebachiensis,preys on,Diplosoma listerianum,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Echinarachnius parma,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:158016,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Gnathostomata | Clypeasteroida | Scutellina | Echinarachniidae | Echinarachnius | Echinarachnius parma,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,Both,Subtidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Echinarachnius parma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Fucus,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:9836,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,preys on,Fucus,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:11334,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus distichus,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Fucus distichus,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:119259,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Homarus americanus,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eaten by,Homarus americanus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Homarus americanus,Both,Subtidal,203,10.1016/0077-7579(82)90047-3,Strongylocentrotus droebachiensis,preyed upon by,Homarus americanus,St Margaret's Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Lacuna vincta,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Lacuna vincta,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:3427,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Lacuna vincta,Both,Intertidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Lacuna vincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Laminaria digitata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:919354,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,Both,Subtidal,2,10.1007/s00227-006-0562-3,Strongylocentrotus droebachiensis,preys on,Laminaria digitata,"Splintnose Point, Nova Scotia",44.63583333,-63.73916667,8/5/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Membranipora membranacea,Both,Both,167,NA,Strongylocentrotus droebachiensis,preys on,Membranipora membranacea,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,eats,Mytilus edulis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,Both,Both,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Mytilus edulis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Palmaria palmata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:968088,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,Both,Subtidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Palmaria palmata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Phycodrys rubens,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Phycodrys rubens,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:9087373,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ptilota serrata,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Ptilota serrata,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:109043,Florideophyceae | Ceramiales | Ceramiaceae | Ptilota | Ptilota serrata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Saccharina latissima,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:155096,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,NA,10.1016/j.jembe.2015.02.005,Strongylocentrotus droebachiensis,preys on,Saccharina latissima,"Splitnose Point, Nova Scotia, Canada",44.5875,-63.76361111,7/1/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,NA,10.3354/meps10983,Strongylocentrotus droebachiensis,visits,Saccharina latissima,"St. Margarets Bay, Nova Scotia",44.695,-64.25805556,7/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccorhiza dermatodea,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Saccorhiza dermatodea,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:5422621,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Semibalanus balanoides,Both,Intertidal,NA,NA,Strongylocentrotus droebachiensis,eats,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:32301,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Semibalanus balanoides,Both,Intertidal,184,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,eaten by,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,eats,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,preyed upon by,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,NA,NA,Strongylocentrotus droebachiensis,preys on,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Tautogolabrus adspersus,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eaten by,Tautogolabrus adspersus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Tautogolabrus adspersus,Both,Subtidal,220,10.2307/2937130,Strongylocentrotus droebachiensis,preyed upon by,Tautogolabrus adspersus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ulvaria,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,eats,Ulvaria obscura,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Urticina felina,Both,Subtidal,NA,NA,Strongylocentrotus droebachiensis,preys on,Urticina felina,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2256780,Animalia | Cnidaria | Anthozoa | Actiniaria | Actiniidae | Urticina | Urticina felina,NA,NA,NA,NA,NA
Tautoga onitis,Amphipoda,Subtidal,Both,1248,NA,Tautoga onitis,preys on,Amphipoda,Narragansett Bay,41.627079,-71.381534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Barnacle,Subtidal,Subtidal,NA,NA,Tautoga onitis,preys on,Balanus balanus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:SLB:SpecCode:32254,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,NA,NA,NA,NA
Tautoga onitis,Cancer borealis,Subtidal,Subtidal,1248,NA,Tautoga onitis,preys on,Cancer borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Cancer irroratus,Subtidal,Subtidal,1232,10.1577/T05-313.1,Tautoga onitis,preys on,Cancer irroratus,Long Island Sound,41.186651,-72.872731,2000-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Carcinus maenas,Subtidal,Both,1230,10.1016/j.marenvres.2008.12.006,Tautoga onitis,preys on,Carcinus maenas,Narragansett Bay,58.766677,-102.1648436,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Crepidula fornicata,Subtidal,Both,1230,10.1016/j.marenvres.2008.12.006,Tautoga onitis,preys on,Crepidula fornicata,Narragansett Bay,58.766677,-102.1648436,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Echinarachnius parma,Subtidal,Subtidal,172,NA,Tautoga onitis,preys on,Echinarachnius parma,Monmouth Beach NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Hemigrapsus sanguineus,Subtidal,Intertidal,1229,10.1016/j.jembe.2011.12.012,Tautoga onitis,preys on,Hemigrapsus sanguineus,Massachusettes,42.287999,-70.6074,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Homarus americanus,Subtidal,Subtidal,1234,10.1007/s002270050260,Tautoga onitis,preys on,Homarus americanus,"Narragansett Bay, Rhode Island, USA",41.627079,-71.381534,1988-1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Idotea balthica,Subtidal,Intertidal,NA,NA,Tautoga onitis,preys on,Idotea balthica,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
Tautoga onitis,Isopods,Subtidal,Intertidal,1248,NA,Tautoga onitis,preys on,Isopoda,Long Island Sound,41.0469809,-73.4797252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Littorina littorea,Subtidal,Intertidal,1248,NA,Tautoga onitis,preys on,Littorina littorea,Nova Scotia,43.9926977,-67.36072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Modiolus modiolus,Subtidal,Both,1248,NA,Tautoga onitis,preys on,Modiolus modiolus,Nova Scotia,43.9926977,-67.36072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Morone saxatilis,Subtidal,Subtidal,NA,NA,Tautoga onitis,eaten by,Morone saxatilis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
