sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,interactionTypeName,Paper ID,Reference DOI,sourceTaxonName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Strongylocentrotus droebachiensis,Fucus distichus,Both,Intertidal,preys on,70,NA,Fucus distichus,Strongylocentrotus droebachiensis,NA,NA,NA,1982,NA,"Missing to get article location, looks like lab study from the abstract",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Lacuna vincta,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Lacuna vincta,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:3427,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Lacuna vincta,Both,Intertidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Lacuna vincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Laminaria digitata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:919354,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,Both,Subtidal,preys on,2,10.1007/s00227-006-0562-3,Strongylocentrotus droebachiensis,Laminaria digitata,"Splintnose Point, Nova Scotia",44.63583333,-63.73916667,8/5/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Lithothamnion,Both,Subtidal,preys on,40,NA,Lithothamnion glaciale,Strongylocentrotus droebachiensis,"Nahant, MA",NA,NA,NA,ISBN 10: 340370114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mastocarpus stellatus,Both,Both,preys on,215,10.1007/BF00351037,Mastocarpus stellatus,Strongylocentrotus droebachiensis,maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Membranipora membranacea,Both,Both,preys on,167,NA,Strongylocentrotus droebachiensis,Membranipora membranacea,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,Both,Both,eats,NA,NA,Strongylocentrotus droebachiensis,Mytilus edulis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,Both,Both,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Mytilus edulis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Palmaria palmata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:968088,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,Both,Subtidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Palmaria palmata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Phycodrys rubens,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Phycodrys rubens,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:9087373,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Phycodrys rubens,Both,Subtidal,preys on,887,10.1016/j.jembe.2005.08.006,Phycodrys rubens,Strongylocentrotus droebachiensis,Svalbard Archipelago,79.008444,11.404192,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Phymatolithon lenormandii,Both,Both,preys on,889,NA,Phymatolithon lenormandii,Strongylocentrotus droebachiensis,Little Duck Island,44.3632344,-64.189817,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ptilota serrata,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Ptilota serrata,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:109043,Florideophyceae | Ceramiales | Ceramiaceae | Ptilota | Ptilota serrata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ptilota serrata,Both,Subtidal,preys on,892,10.1111/j.1529-8817.2005.00078.x,Ptilota serrata,Strongylocentrotus droebachiensis,Mingan Islands,50.2000129,-67.9824219,1998-2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Saccharina latissima,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:155096,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,preys on,NA,10.1016/j.jembe.2015.02.005,Strongylocentrotus droebachiensis,Saccharina latissima,"Splitnose Point, Nova Scotia, Canada",44.5875,-63.76361111,7/1/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,Both,Subtidal,visits,NA,10.3354/meps10983,Strongylocentrotus droebachiensis,Saccharina latissima,"St. Margarets Bay, Nova Scotia",44.695,-64.25805556,7/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccorhiza dermatodea,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Saccorhiza dermatodea,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:5422621,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Semibalanus balanoides,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:32301,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Semibalanus balanoides,Both,Intertidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,eats,NA,NA,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,Both,Both,preys on,NA,NA,Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ulva lactuca,Both,Intertidal,preys on,1136,10.1007/s00244-012-9755-6,Ulva lactuca,Strongylocentrotus droebachiensis,"Woods Hole, MA",41.5300122,-70.6861866,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ulvaria,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Ulvaria obscura,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ulvaria,Both,Subtidal,preys on,916,10.1007/s00442-006-0378-3,Ulvaria obscura,Strongylocentrotus droebachiensis,Shannon Point Marine Center,48.5080691,-122.6864311,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Urticina felina,Both,Subtidal,preys on,NA,NA,Strongylocentrotus droebachiensis,Urticina felina,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2256780,Animalia | Cnidaria | Anthozoa | Actiniaria | Actiniidae | Urticina | Urticina felina,NA,NA,NA,NA,NA
Tautoga onitis,Amphipoda,Subtidal,Both,preys on,1248,NA,Tautoga onitis,Amphipoda,Narragansett Bay,41.627079,-71.381534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Barnacle,Subtidal,Subtidal,preys on,NA,NA,Tautoga onitis,Balanus balanus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:SLB:SpecCode:32254,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,NA,NA,NA,NA
Tautoga onitis,Cancer borealis,Subtidal,Subtidal,preys on,1248,NA,Tautoga onitis,Cancer borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Cancer irroratus,Subtidal,Subtidal,preys on,1232,10.1577/T05-313.1,Tautoga onitis,Cancer irroratus,Long Island Sound,41.186651,-72.872731,2000-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Carcinus maenas,Subtidal,Both,preys on,1230,10.1016/j.marenvres.2008.12.006,Tautoga onitis,Carcinus maenas,Narragansett Bay,58.766677,-102.1648436,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Crepidula fornicata,Subtidal,Both,preys on,1230,10.1016/j.marenvres.2008.12.006,Tautoga onitis,Crepidula fornicata,Narragansett Bay,58.766677,-102.1648436,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Echinarachnius parma,Subtidal,Subtidal,preys on,172,NA,Tautoga onitis,Echinarachnius parma,Monmouth Beach NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Hemigrapsus sanguineus,Subtidal,Intertidal,preys on,1229,10.1016/j.jembe.2011.12.012,Tautoga onitis,Hemigrapsus sanguineus,Massachusettes,42.287999,-70.6074,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Homarus americanus,Subtidal,Subtidal,preys on,1234,10.1007/s002270050260,Tautoga onitis,Homarus americanus,"Narragansett Bay, Rhode Island, USA",41.627079,-71.381534,1988-1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Idotea balthica,Subtidal,Intertidal,preys on,NA,NA,Tautoga onitis,Idotea balthica,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
Tautoga onitis,Isopods,Subtidal,Intertidal,preys on,1248,NA,Tautoga onitis,Isopoda,Long Island Sound,41.0469809,-73.4797252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Littorina littorea,Subtidal,Intertidal,preys on,1248,NA,Tautoga onitis,Littorina littorea,Nova Scotia,43.9926977,-67.36072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Modiolus modiolus,Subtidal,Both,preys on,1248,NA,Tautoga onitis,Modiolus modiolus,Nova Scotia,43.9926977,-67.36072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Mytilus edulis,Subtidal,Both,preys on,172,NA,Tautoga onitis,Mytilus edulis,Monmouth Beach NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Semibalanus balanoides,Subtidal,Intertidal,preys on,NA,NA,Tautoga onitis,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:SLB:SpecCode:32301,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
Tautoga onitis,Strongylocentrotus droebachiensis,Subtidal,Both,preys on,1230,10.1016/j.marenvres.2008.12.006,Tautoga onitis,Strongylocentrotus droebachiensis,Narragansett Bay,58.766677,-102.1648436,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Ulva lactuca,Subtidal,Intertidal,preys on,1232,10.1577/T05-313.1,Tautoga onitis,Ulva lactuca,Long Island Sound,41.186651,-72.872731,2000-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Amphipoda,Subtidal,Both,preys on,138,NA,Amphipoda,Tautogolabrus adspersus,Mattapoisett Harbour Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Anomia simplex,Subtidal,Both,preys on,491,10.1016/j.jembe.2013.10.003,Anomia simplex,Tautogolabrus adspersus,Mattapoisett Harbor,41.6503687,-70.8805464,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Boltenia echinata,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Boltenia echinata,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer borealis,Subtidal,Subtidal,eats,NA,NA,Tautogolabrus adspersus,Cancer borealis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer irroratus,Subtidal,Subtidal,eats,NA,NA,Tautogolabrus adspersus,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer irroratus,Subtidal,Subtidal,preys on,179,10.1002/tafs.10021,Tautogolabrus adspersus,Cancer irroratus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Carcinus maenas,Subtidal,Both,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Carcinus maenas,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Crisularia turrita,Subtidal,Subtidal,preys on,138,NA,Bugula turrita,Tautogolabrus adspersus,Mattapoisett Harbour Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cryptosula pallasiana,Subtidal,Intertidal,preys on,57,NA,Tautogolabrus adspersus,Cryptosula pallasiana,"Avery Point, Connecticut, USA",41.3167278,-72.061295,1993,NA,new recruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Hemigrapsus sanguineus,Subtidal,Intertidal,preys on,192,10.1016/j.jembe.2011.12.011,Hemigrapsus sanguineus,Tautogolabrus adspersus,CT,41.32,-72.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Hiatella arctica,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Hiatella arctica,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Homarus americanus,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Homarus americanus,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Lacuna vincta,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Lacuna vincta,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Littorina littorea,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Littorina littorea,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Modiolus modiolus,Subtidal,Both,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Modiolus modiolus,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Mytilus edulis,Subtidal,Both,preys on,172,NA,Tautogolabrus adspersus,Mytilus edulis,Monmouth Beach NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Nucella lapillus,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Nucella lapillus,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Ophiopholis aculeata,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Ophiopholis aculeata,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Pholis gunnellus,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Pholis gunnellus,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Semibalanus balanoides,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Semibalanus balanoides,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Spirorbis,Subtidal,Intertidal,preys on,138,NA,Spirorbis,Tautogolabrus adspersus,Mattapoisett Harbour Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Strongylocentrotus droebachiensis,Subtidal,Both,eats,NA,NA,Tautogolabrus adspersus,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Strongylocentrotus droebachiensis,Subtidal,Both,preys on,203,10.1016/0077-7579(82)90047-3,Tautogolabrus adspersus,Strongylocentrotus droebachiensis,St Margaret's Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Tectura testinalis,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Testudinalia testudinalis,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Testudinalia testudinalis,Subtidal,Both,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Tautogolabrus adspersus,Testudinalia testudinalis,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tectura testinalis,Alaria esculenta,Intertidal,Subtidal,eats,NA,NA,Testudinalia testudinalis,Alaria esculenta,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,WD:Q967622,| Alaria esculenta,NA,NA,NA,NA,NA
Tectura testinalis,Ascophyllum nodosum,Intertidal,Both,eats,NA,NA,Testudinalia testudinalis,Ascophyllum nodosum,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,EOL:902587,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Ascophyllum | Ascophyllum nodosum,NA,NA,NA,NA,NA
Tectura testinalis,Chordaria flagelliformis,Intertidal,Intertidal,eats,NA,NA,Testudinalia testudinalis,Chordaria flagelliformis,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,FBC:SLB:SpecCode:113609,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
Tectura testinalis,Clathromorphum circumscriptum,Intertidal,Subtidal,eats,NA,NA,Testudinalia testudinalis,Clathromorphum circumscriptum,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Tectura testinalis,Clathromorphum circumscriptum,Intertidal,Subtidal,preys on,1259,10.1016/j.jembe.2011.06.037,Testudinalia testudinalis,Clathromorphum circumscriptum,"Reid State Park, Pemaquid Point, and Owl's Head Lighthouse",43.868978,-69.384626,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tectura testinalis,Fucus,Intertidal,Intertidal,eats,NA,NA,Testudinalia testudinalis,Fucus,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,EOL:9836,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Tectura testinalis,Hildenbrandia rubra,Intertidal,Both,preys on,1259,10.1016/j.jembe.2011.06.037,Testudinalia testudinalis,Hildenbrandia rubra,"Reid State Park, Pemaquid Point, and Owl's Head Lighthouse",43.868978,-69.384626,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tectura testinalis,Saccharina latissima,Intertidal,Subtidal,eats,NA,NA,Testudinalia testudinalis,Saccharina latissima,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Tectura testinalis,Ulvaria,Intertidal,Subtidal,eats,NA,NA,Testudinalia testudinalis,Ulvaria obscura,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
